v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
   259.000000                     0.000439          0.000846
   260.000000                     0.000295          0.000569
   261.000000                     0.000216          0.000416
   262.000000                     0.000167          0.000323
   263.000000                     0.000136          0.000262
   264.000000                     0.000114          0.000220
   265.000000                     0.000099          0.000191
   266.000000                     0.000088          0.000169
   267.000000                     0.000079          0.000153
   268.000000                     0.000073          0.000141
   269.000000                     0.000068          0.000131
   270.000000                     0.000064          0.000124
   271.000000                     0.000061          0.000118
   272.000000                     0.000059          0.000113
   273.000000                     0.000057          0.000109
   274.000000                     0.000055          0.000106
   275.000000                     0.000054          0.000104
   276.000000                     0.000053          0.000102
   277.000000                     0.000052          0.000101
   278.000000                     0.000052          0.000100
   279.000000                     0.000051          0.000099
   280.000000                     0.000051          0.000099
   281.000000                     0.000051          0.000099
   282.000000                     0.000051          0.000099
   283.000000                     0.000051          0.000099
   284.000000                     0.000052          0.000100
   285.000000                     0.000052          0.000100
   286.000000                     0.000052          0.000101
   287.000000                     0.000053          0.000102
   288.000000                     0.000054          0.000103
   289.000000                     0.000054          0.000105
   290.000000                     0.000055          0.000106
   291.000000                     0.000056          0.000108
   292.000000                     0.000057          0.000110
   293.000000                     0.000058          0.000112
   294.000000                     0.000059          0.000114
   295.000000                     0.000060          0.000116
   296.000000                     0.000061          0.000118
   297.000000                     0.000063          0.000121
   298.000000                     0.000064          0.000124
   299.000000                     0.000066          0.000127
   300.000000                     0.000067          0.000130
   301.000000                     0.000069          0.000134
   302.000000                     0.000071          0.000137
   303.000000                     0.000073          0.000141
   304.000000                     0.000076          0.000146
   305.000000                     0.000078          0.000150
   306.000000                     0.000080          0.000155
   307.000000                     0.000083          0.000161
   308.000000                     0.000086          0.000166
   309.000000                     0.000090          0.000173
   310.000000                     0.000093          0.000180
   311.000000                     0.000097          0.000187
   312.000000                     0.000101          0.000195
   313.000000                     0.000106          0.000204
   314.000000                     0.000111          0.000214
